"MacroTrends Data Download"
"GOOGL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2022-07-07,114.217,118.296,113.972,117.892,2031444
2022-07-08,116.371,118.787,116.025,118.459,1897571
2022-07-11,117.113,117.113,114.466,114.809,1550470
2022-07-12,115.343,116.097,112.838,113.165,1486752
2022-07-13,110.863,113.34,110.368,110.519,2169708
2022-07-14,109.384,110.26,107.56,109.54,1836278
2022-07-15,111.161,112.292,110.068,110.939,2320920
2022-07-18,111.795,112.827,107.557,108.212,42840909
2022-07-19,110.019,113.165,108.738,112.956,36256995
2022-07-20,112.321,114.535,111.636,113.046,35333478
2022-07-21,113.423,113.691,110.28,113.483,32431142
2022-07-22,110.168,111.498,105.701,107.091,48534489
2022-07-25,107.597,109.046,105.503,106.704,34430746
2022-07-26,105.801,106.396,103.29,104.232,47631097
2022-07-27,108.441,113.056,107.2,112.212,59409641
2022-07-28,111.527,113.483,110.624,113.364,32570489
2022-07-29,112.232,115.83,112.212,115.448,36944248
2022-08-01,114.435,115.845,113.483,113.999,25839066
2022-08-02,113.145,115.478,112.867,114.267,20084272
2022-08-03,114.842,117.73,114.614,117.195,28285292
2022-08-04,116.599,117.889,116.013,117.304,21440931
2022-08-05,115.358,117.22,115.13,116.589,19015844
2022-08-08,117.502,119.249,116.004,116.42,19025733
2022-08-09,116.257,116.44,114.842,115.755,18943343
2022-08-10,117.889,120.013,117.522,118.802,30698411
2022-08-11,120.37,120.579,117.671,117.949,24111468
2022-08-12,119.358,120.768,118.564,120.768,18953064
2022-08-15,120.222,121.383,119.705,121.164,19348635
2022-08-16,120.609,121.512,119.735,120.787,18898444
2022-08-17,119.219,120.381,118.485,118.654,22675633
2022-08-18,118.534,119.914,117.83,119.269,17852764
2022-08-19,118.167,118.257,115.884,116.331,21645971
2022-08-22,114.336,114.763,112.996,113.383,21295744
2022-08-23,112.624,114.148,112.579,113.006,15751363
2022-08-24,112.649,113.919,112.024,112.837,17601621
2022-08-25,113.378,115.845,113.254,115.775,16829624
2022-08-26,113.86,114.257,109.364,109.513,36966407
2022-08-29,109.165,110.118,107.984,108.6,21032255
2022-08-30,109.344,109.671,106.992,108.123,27306948
2022-08-31,109.82,110.019,107.319,107.409,28412308
2022-09-01,107.468,109.617,106.555,108.917,28148262
2022-09-02,109.761,109.91,106.456,107.041,23979522
2022-09-06,106.495,107.22,104.987,106.009,24880285
2022-09-07,106.257,109.155,106.098,108.629,22993235
2022-09-08,107.23,108.778,106.356,107.567,24056535
2022-09-09,108.247,110.158,108.202,109.82,23039504
2022-09-12,110.158,110.783,109.106,110.029,22794530
2022-09-13,106.992,107.488,103.309,103.538,37886611
2022-09-14,103.786,104.485,102.883,104.213,26197193
2022-09-15,103.25,104.481,101.582,102.138,33931910
2022-09-16,101.305,102.357,100.183,102.029,42476231
2022-09-19,100.987,102.555,100.788,102.297,22864063
2022-09-20,101.314,101.602,99.7661,100.382,26318254
2022-09-21,100.908,102.108,98.5256,98.5355,31251147
2022-09-22,98.0789,100.481,98.0491,99.389,34041398
2022-09-23,98.8828,98.9126,96.739,97.9995,31388264
2022-09-26,97.3643,99.131,97.0666,97.4338,26869636
2022-09-27,98.6843,99.2501,96.1455,96.7688,29847249
2022-09-28,96.9177,99.9448,96.3817,99.2997,32222847
2022-09-29,97.9003,97.9003,95.2403,96.6894,30814383
2022-09-30,96.3222,98.1583,94.8434,94.9327,32694453
2022-10-03,96.0344,98.5426,95.7972,97.9003,27772192
2022-10-04,99.6868,101.076,99.6272,100.878,28634418
2022-10-05,99.0764,101.166,98.0591,100.669,22010601
2022-10-06,99.9249,102.154,99.8356,100.659,22156571
2022-10-07,99.1012,99.7761,97.5579,97.94,27296527
2022-10-10,98.2576,98.3518,96.2825,97.1261,18088411
2022-10-11,96.6993,98.5007,95.5877,96.4512,26308310
2022-10-12,96.5703,98.0095,96.0096,96.8284,21712309
2022-10-13,94.4364,99.0267,93.6758,98.3171,34315259
2022-10-14,99.2402,99.9349,95.6473,95.8359,25220116
2022-10-17,98.1186,100.173,98.0888,99.2203,28206066
2022-10-18,102.357,102.694,99.2203,100.014,23880233
2022-10-19,99.2601,100.261,98.1783,98.8829,23632508
2022-10-20,99.2501,101.553,98.6446,99.2203,25133294
2022-10-21,97.1112,100.55,96.9872,100.372,32215305
2022-10-24,101.037,101.979,99.2302,101.751,26972623
2022-10-25,102.128,104.034,101.95,103.697,40306833
2022-10-26,95.7069,97.5728,93.9799,94.2181,87617016
2022-10-27,93.8112,94.7143,91.1115,91.5284,60255560
2022-10-28,91.578,95.826,91.4391,95.5679,43369593
2022-10-31,94.7045,95.3099,93.2753,93.8013,31437518
2022-11-01,94.7343,95.3099,89.6923,89.7916,46807707
2022-11-02,90.258,90.4962,86.2285,86.3178,56610543
2022-11-03,85.6727,85.8712,82.7151,82.8044,60828452
2022-11-04,84.7595,85.9903,83.0822,85.9307,50741491
2022-11-07,86.6255,88.2333,86.1987,87.8264,33823347
2022-11-08,88.2333,89.6427,86.9332,88.2333,30200828
2022-11-09,87.7867,88.7643,86.6255,86.6652,31530868
2022-11-10,91.5582,93.6821,90.923,93.2355,51233017
2022-11-11,93.9799,96.2031,93.2157,95.687,32842327
2022-11-14,94.3769,96.0641,93.8012,94.9823,29953208
2022-11-15,97.5231,99.3891,95.9848,97.7018,41328556
2022-11-16,97.1658,98.8903,96.9078,98.1087,28886883
2022-11-17,96.2428,98.5355,96.0642,97.6224,25857232
2022-11-18,98.0294,98.1584,95.6473,96.6994,28129770
2022-11-21,96.5604,97.6621,94.6399,94.8831,21485058
2022-11-22,95.2304,96.4909,93.3447,96.3222,23262710
2022-11-23,96.3619,98.0194,96.3619,97.7216,18726589
2022-11-25,97.5033,97.9003,96.6695,96.7291,9628685
2022-11-28,96.3083,96.8482,94.893,95.3297,26055557
2022-11-29,95.0122,95.3992,93.4043,94.4762,19911284
2022-11-30,94.109,100.282,93.712,100.233,43320178
2022-12-01,100.262,101.483,99.4982,100.233,28471982
2022-12-02,98.3072,100.014,98.1583,99.6868,21319615
2022-12-05,98.6546,100.62,98.2576,98.734,24222076
2022-12-06,98.5553,99.0317,95.6969,96.2527,24723843
2022-12-07,95.687,96.1545,94.0047,94.228,30812624
2022-12-08,94.6648,94.8633,92.7492,93.0073,31971732
2022-12-09,93.0669,93.5532,92.0545,92.1339,28013796
2022-12-12,92.0148,92.8584,90.923,92.6103,28791481
2022-12-13,97.0269,98.7837,94.3174,94.9129,40289261
2022-12-14,94.4861,96.1436,92.8981,94.3571,28518136
2022-12-15,92.4316,92.9378,89.335,90.1786,39806250
2022-12-16,90.0794,90.6451,88.8486,89.5831,57576791
2022-12-19,89.5782,89.8809,87.5485,87.7768,29271865
2022-12-20,87.4492,88.5062,86.7843,88.3524,23277949
2022-12-21,88.4119,89.5434,87.6576,88.9082,24560063
2022-12-22,87.4989,87.8761,85.6727,87.1019,27450883
2022-12-23,86.4568,88.8735,86.4171,88.5609,22830548
2022-12-27,88.1292,88.2731,86.3575,86.7347,19946649
2022-12-28,86.3277,87.3798,85.2955,85.3749,19376767
2022-12-29,85.9704,88.1787,85.9605,87.7867,23158557
2022-12-30,86.3278,87.6379,85.9208,87.5684,23806438
2023-01-03,88.9132,90.3672,87.8562,88.4517,27920268
2023-01-04,89.6725,89.9702,86.6166,87.4195,34593410
2023-01-05,86.8141,86.9133,85.2558,85.5536,26990455
2023-01-06,86.1391,87.0324,84.2236,86.685,41071162
2023-01-09,87.6974,89.3747,87.2011,87.3599,28786387
2023-01-10,85.3352,88.005,85.1863,87.7569,30239269
2023-01-11,88.5112,90.9131,88.3425,90.8337,26660536
2023-01-12,90.794,91.1811,89.0769,90.4466,30031230
2023-01-13,90.1687,91.4987,89.454,91.4292,26131770
2023-01-17,91.3696,91.5582,89.3747,90.6054,32357929
2023-01-18,91.4491,92.104,89.9603,90.4367,28898346
2023-01-19,90.0397,92.903,89.9503,92.3522,36722925
2023-01-20,94.3868,97.5628,94.3074,97.2849,62717177
2023-01-23,97.2155,99.2898,96.7689,99.0417,39705071
2023-01-24,97.3643,98.863,96.471,96.9673,32830440
2023-01-25,94.8533,95.4408,93.0568,94.5059,42012501
2023-01-26,95.7763,96.8383,94.6647,96.7887,29888147
2023-01-27,96.5802,99.5677,96.5802,98.6248,33625681
2023-01-30,96.749,97.5529,95.6721,96.213,27022017
2023-01-31,96.1436,98.1385,96.0939,98.0988,29646670
2023-02-01,97.9698,100.431,96.8483,99.6769,35264663
2023-02-02,105.007,107.041,104.818,106.932,69359727
2023-02-03,102.158,107.002,101.811,103.994,64819536
2023-02-06,101.632,103.577,101.116,102.128,31759580
2023-02-07,102.446,107.369,102.347,106.833,48642699
2023-02-08,101.285,102.367,97.2998,98.6248,94033018
2023-02-09,99.2501,99.2799,92.9278,94.2975,118559182
2023-02-10,94.7342,96.0245,93.5432,93.8608,54568387
2023-02-13,94.0295,94.4861,93.1363,93.9005,49700590
2023-02-14,93.7219,94.1338,91.5681,93.97,54315733
2023-02-15,93.7814,96.3917,93.4439,96.213,49921267
2023-02-16,94.6548,96.9475,94.0296,94.7938,42144207
2023-02-17,94.1388,94.8433,92.511,93.6425,34027036
2023-02-21,92.3026,92.4019,91.0322,91.1017,33377088
2023-02-22,91.0123,91.4193,89.9305,90.9627,30652415
2023-02-23,91.2307,91.2505,89.0869,90.2084,40897365
2023-02-24,88.7693,89.2159,87.9108,88.4616,36310733
2023-02-27,89.1961,89.4839,88.6651,89.1961,27296072
2023-02-28,88.6601,90.5458,88.6501,89.3846,29915990
2023-03-01,89.3052,90.3474,88.9976,89.6824,30877930
2023-03-02,88.9876,91.583,88.9182,91.3101,31984568
2023-03-03,91.7865,93.0271,91.7567,92.9477,34896440
2023-03-06,93.31,95.2503,93.2951,94.4166,32394542
2023-03-07,94.2677,94.9525,92.8286,93.1561,27626729
2023-03-08,93.4142,95.2354,93.2951,93.5432,33847526
2023-03-09,93.3447,94.8136,91.2108,91.6277,28597459
2023-03-10,91.4789,92.0942,89.7172,89.9504,35671539
2023-03-13,89.4144,91.8759,88.7495,90.4268,37055600
2023-03-14,91.8659,93.6524,91.7468,93.2653,35779859
2023-03-15,92.521,96.2032,91.9453,95.3893,50242447
2023-03-16,95.4786,100.431,94.7838,99.5677,65075964
2023-03-17,99.5081,102.064,99.3493,100.858,60570867
2023-03-20,99.3691,100.987,99.121,100.461,32713254
2023-03-21,100.491,104.312,100.461,104.133,41794494
2023-03-22,103.488,105.791,102.555,102.595,43101748
2023-03-23,104.272,105.503,103.677,104.808,40491825
2023-03-24,104.203,104.699,103.061,104.649,30182985
2023-03-27,103.83,103.974,101.163,101.692,30887468
2023-03-28,101.672,101.682,98.9921,100.272,31817475
2023-03-29,101.513,101.721,99.8952,100.63,28563759
2023-03-30,100.153,100.396,99.0317,100.133,32838058
2023-03-31,100.54,103.111,100.282,102.952,36586918
2023-04-03,101.622,103.746,101.166,103.577,24847658
2023-04-04,103.548,104.788,103.26,103.935,24236953
2023-04-05,104.987,105.304,102.883,103.687,28078355
2023-04-06,104.471,108.351,103.548,107.607,48346211
2023-04-10,106.178,106.783,104.332,105.642,26864379
2023-04-11,105.751,105.93,103.895,104.56,26114494
2023-04-12,105.781,105.95,103.558,103.855,24187516
2023-04-13,105.046,106.684,105.046,106.624,24657282
2023-04-14,106.088,108.123,106.039,108.054,26378696
2023-04-17,103.873,105.364,103.736,105.175,37289461
2023-04-18,105.691,105.741,103.29,103.716,26397014
2023-04-19,102.803,104.193,102.297,103.399,20748918
2023-04-20,103.131,105.453,103.09,104.5,27612153
2023-04-21,104.679,105.205,103.994,104.619,25606598
2023-04-24,104.699,105.83,103.915,105.175,23366275
2023-04-25,105.031,105.89,103.061,103.071,46314155
2023-04-26,104.133,105.552,101.86,102.932,52947517
2023-04-27,103.667,107.557,102.764,106.783,49713580
2023-04-28,106.237,106.545,104.302,106.535,35868850
2023-05-01,106.039,107.18,106.019,106.396,26481592
2023-05-02,106.337,106.396,102.932,104.53,30764800
2023-05-03,104.739,106.684,104.173,104.619,21631960
2023-05-04,104.694,104.808,103.19,103.905,23243880
2023-05-05,104.034,105.086,103.329,104.778,26439475
2023-05-08,104.391,107.15,104.371,106.962,26312632
2023-05-09,107.577,109.324,106.386,106.545,36087482
2023-05-10,107.16,112.093,107.121,110.912,62679787
2023-05-11,114.53,117.036,113.552,115.696,78308332
2023-05-12,115.805,117.145,115.239,116.629,40794104
2023-05-15,115.239,117.591,115.14,115.636,35994808
2023-05-16,115.616,119.844,115.557,118.614,44697839
2023-05-17,118.713,120.758,117.998,119.934,33073691
2023-05-18,120.043,122.385,119.924,121.909,34970009
2023-05-19,122.623,125.025,121.234,121.839,41043332
2023-05-22,122.018,125.482,121.82,124.112,34988654
2023-05-23,123.229,123.69,121.294,121.641,33790927
2023-05-24,120.212,120.996,118.961,119.993,33926314
2023-05-25,123.586,124.38,121.045,122.554,41999649
2023-05-26,122.246,124.321,121.532,123.675,35368693
2023-05-30,124.698,124.718,121.085,122.743,34813621
2023-05-31,121.829,123.13,121.581,121.949,37045888
2023-06-01,121.894,123.487,121.7,122.792,30541910
2023-06-02,123.06,125.204,122.832,123.735,26777826
2023-06-05,123.08,126.474,122.911,125.065,32063257
2023-06-06,125.065,127.328,124.42,126.355,26438540
2023-06-07,126.018,128.072,121.204,121.581,52145014
2023-06-08,121.309,122.301,120.331,121.224,29168787
2023-06-09,121.333,122.827,120.996,121.313,23600007
2023-06-12,121.864,123.12,120.748,122.713,28126222
2023-06-13,124.043,124.221,122.256,122.901,22111246
2023-06-14,122.177,123.12,120.539,122.743,30362890
2023-06-15,122.216,124.519,121.482,124.152,34981947
2023-06-16,124.986,125.162,122.355,122.604,45194062
2023-06-20,122.008,123.636,121.224,122.177,25901791
2023-06-21,121.482,121.74,119.199,119.646,30079074
2023-06-22,119.1,122.316,117.939,122.227,26750135
2023-06-23,120.47,121.867,120.152,121.423,34651831
2023-06-26,119.854,121.085,117.378,117.453,33715167
2023-06-27,116.202,118.187,115.229,117.443,39239447
2023-06-28,116.212,119.487,115.974,119.279,26888297
2023-06-29,118.346,119.16,117.408,118.207,23910249
2023-06-30,119.269,120.172,118.793,118.802,29310785
2023-07-03,118.346,119.289,117.927,119.001,14334547
2023-07-05,118.346,121.691,118.336,120.837,27377953
2023-07-06,118.897,119.398,117.512,119.209,24592986
2023-07-07,119.199,120.142,118.505,118.584,21546748
2023-07-10,117.413,117.418,115.264,115.577,35050396
2023-07-11,115.418,116.827,114.485,116.262,22905718
2023-07-12,117.909,119.428,117.526,118.038,30176396
2023-07-13,120.023,123.894,119.547,123.606,43965741
2023-07-14,123.864,125.824,122.564,124.479,33033495
2023-07-17,124.995,126.147,123.264,123.715,25523365
2023-07-18,123.666,123.745,122.038,122.832,26029772
2023-07-19,123.666,124.241,120.887,121.115,36944889
2023-07-20,120.509,123.159,117.333,118.306,37622493
2023-07-21,119.715,120.083,117.84,119.12,71069510
2023-07-24,120.748,122.078,120.073,120.619,29500761
2023-07-25,120.45,122.221,120.112,121.294,52115762
2023-07-26,129.095,129.998,127.358,128.301,61219534
2023-07-27,130.683,132.241,127.824,128.43,44614964
2023-07-28,129.799,132.737,129.591,131.586,36316768
2023-07-31,131.735,132.524,130.787,131.725,27845134
2023-08-01,129.794,131.635,129.7,130.564,23101888
2023-08-02,128.479,129.115,126.603,127.417,26076241
2023-08-03,127.01,128.415,126.464,127.487,20008344
2023-08-04,128.311,130.524,126.951,127.149,25951082
2023-08-07,128.191,130.623,128.053,130.544,22575722
2023-08-08,129.64,130.524,128.574,130.415,23358684
2023-08-09,130.673,131.05,128.033,128.688,24726102
2023-08-10,130.335,131.06,128.479,128.717,20701329
2023-08-11,127.695,128.956,127.209,128.588,19444162
2023-08-14,128.42,130.385,127.993,130.345,24510425
2023-08-15,130.117,130.434,128.311,128.807,19622472
2023-08-16,127.735,129.304,126.906,127.735,25026979
2023-08-17,128.827,131,128.32,128.946,33195460
2023-08-18,127.546,128.281,125.435,126.504,30276020
2023-08-21,126.221,127.76,125.611,127.407,25059379
2023-08-22,127.546,129.301,127.358,128.112,21902031
2023-08-23,129.204,132.41,128.896,131.377,27611100
2023-08-24,132.945,133.243,128.598,128.807,28286967
2023-08-25,128.568,129.779,126.296,128.906,26562190
2023-08-28,130.325,131.546,129.164,130.028,20389223
2023-08-29,131.248,135.546,131.248,133.561,42752548
2023-08-30,133.769,135.253,133.065,134.861,28103423
2023-08-31,134.99,136.965,134.772,135.149,29828436
2023-09-01,136.424,136.424,133.839,134.643,21382135
2023-09-05,134.424,135.397,133.571,134.752,19257611
2023-09-06,135,135.506,132.663,133.452,18544416
2023-09-07,132.588,134.563,131.953,134.246,18703028
2023-09-08,133.898,135.635,133.839,135.357,23407334
2023-09-11,135.516,136.449,134.767,135.893,20607640
2023-09-12,135.238,135.844,134.176,134.325,18267489
2023-09-13,134.077,135.873,133.144,135.685,20593898
2023-09-14,136.568,137.655,135.218,137.064,24565366
2023-09-15,136.945,137.481,135.456,136.37,38627740
2023-09-18,135.586,138.117,135.586,137.174,21697418
2023-09-19,136.389,137.372,135.595,137.005,20201012
2023-09-20,137.045,137.045,132.618,132.737,29703057
2023-09-21,130.454,131.238,129.095,129.462,31267655
2023-09-22,129.779,131.035,128.628,129.273,26199395
2023-09-25,128.856,130.186,127.993,130.127,19943950
2023-09-26,128.797,129.387,126.266,127.601,25525836
2023-09-27,127.606,129.913,127.606,129.561,22575877
2023-09-28,128.866,132.3,128.817,131.318,22344304
2023-09-29,132.281,133.045,129.382,129.879,30628376
2023-10-02,130.226,133.412,130.186,133.164,22120908
2023-10-03,132.936,133.253,130.851,131.437,22817001
2023-10-04,131.794,134.553,131.536,134.226,26551679
2023-10-05,134.057,134.474,132.449,134.057,19683893
2023-10-06,133.005,137.119,133.005,136.548,27390648
2023-10-09,135.913,137.898,134.593,137.382,19133505
2023-10-10,137.461,138.672,136.3,137.025,27578240
2023-10-11,137.541,140.052,137.541,139.496,25690192
2023-10-12,139.992,140.161,137.223,137.928,24579829
2023-10-13,138.335,138.95,135.59,136.33,23259850
2023-10-16,137.134,138.583,136.955,138.052,28288128
2023-10-17,137.59,138.851,136.151,138.672,23339427
2023-10-18,138.399,139.665,136.35,136.925,23199704
2023-10-19,137.461,138.613,136.35,136.717,25870539
2023-10-20,136.3,136.836,134.067,134.583,26138172
2023-10-23,134.027,136.628,132.945,135.476,26120574
2023-10-24,136.796,138.315,136.389,137.769,44478269
2023-10-25,127.199,127.348,124.132,124.668,83733515
2023-10-26,122.346,123.397,120.361,121.363,56633229
2023-10-27,121.959,122.385,119.304,121.254,44232291
2023-10-30,122.286,124.46,121.829,123.527,28723064
2023-10-31,124.122,124.43,121.765,123.149,26095169
2023-11-01,123.14,125.541,122.787,125.502,29856839
2023-11-02,127.457,128.013,125.978,126.534,26921231
2023-11-03,127.06,128.554,126.901,128.132,26195191
2023-11-06,128.082,129.363,127.705,129.273,18909870
2023-11-07,129.73,130.921,128.906,129.988,29534139
2023-11-08,129.988,131.219,129.799,130.851,26227676
2023-11-09,130.97,131.556,129.09,129.263,23569680
2023-11-10,129.129,131.804,128.439,131.596,26725897
2023-11-13,130.792,131.596,130.266,131.1,18187339
2023-11-14,133.184,134.682,132.32,132.618,32152253
2023-11-15,133.859,134.017,132.568,133.611,23682585
2023-11-16,134.176,136.191,133.313,135.903,27803117
2023-11-17,134.98,135.04,132.648,134.295,37008065
2023-11-20,132.688,135.635,132.618,135.228,27641915
2023-11-21,135.268,136.151,134.941,135.943,22465534
2023-11-22,136.439,138.374,136.439,137.452,17686830
2023-11-24,136.995,137.094,134.97,135.665,12420479
2023-11-27,135.01,137.382,134.98,135.387,23260785
2023-11-28,135.059,136.221,134.407,136.171,18589567
2023-11-29,136.538,137.251,133.829,133.978,23787489
2023-11-30,134.037,134.534,130.296,131.536,38695902
2023-12-01,130.871,131.119,129.685,130.871,31206479
2023-12-04,128.906,129.055,126.941,128.301,36394890
2023-12-05,127.983,131.149,127.288,130.008,27179419
2023-12-06,130.454,130.851,128.901,129.045,23399386
2023-12-07,134.027,137.521,133.69,135.903,56341421
2023-12-08,133.194,135.377,133.02,133.978,32018188
2023-12-11,131.387,132.335,130.375,132.29,30904516
2023-12-12,130.822,132.003,130.276,131.526,28815106
2023-12-13,132.38,132.499,130.583,131.576,29879033
2023-12-14,132.38,132.717,128.712,130.951,38432032
2023-12-15,130.633,132.509,130.196,131.606,50465798
2023-12-18,131.635,136.119,131.437,134.782,32016060
2023-12-19,135.814,136.439,135.06,135.625,25285707
2023-12-20,137.928,140.632,137.03,137.303,48738929
2023-12-21,138.444,139.63,138.136,139.367,27282146
2023-12-22,139.714,140.925,139.655,140.429,26333240
2023-12-26,140.528,141.61,140.131,140.459,16654489
2023-12-27,140.528,141.015,138.837,139.317,19481429
2023-12-28,139.724,140.082,138.702,139.178,15925381
2023-12-29,138.583,139.307,137.739,138.643,18592546
2024-01-02,137.511,138.404,135.457,137.134,23533417
2024-01-03,136.221,138.583,136.052,137.878,24030576
2024-01-04,137.382,138.116,135.327,135.367,26934232
2024-01-05,135.72,136.127,134.137,134.712,22345025
2024-01-08,135.268,137.967,135.238,137.799,21243466
2024-01-09,137.461,140.424,137.114,139.893,24573925
2024-01-10,139.943,141.928,139.853,141.213,21160312
2024-01-11,142.414,144.131,139.58,141.014,23828672
2024-01-12,141.6,142.121,140.757,141.58,18644642
2024-01-16,140.935,143.268,140.389,141.421,22500470
2024-01-17,140.285,140.776,137.858,140.409,20811404
2024-01-18,140.985,143.128,140.925,142.404,25553340
2024-01-19,143.655,145.352,143.297,145.282,34014867
2024-01-22,145.997,147.277,144.746,144.895,31958894
2024-01-23,144.796,146.078,144.409,145.937,21473875
2024-01-24,147.426,148.731,146.989,147.585,25044224
2024-01-25,148.94,151.902,148.419,150.731,28930476
2024-01-26,149.967,151.391,149.878,151.044,25919656
2024-01-29,150.92,152.627,150.294,152.359,27575901
2024-01-30,151.654,152.468,150.051,150.324,36059379
